"store_id";"store_location_type";"region"
"STR_141";"Suburban";"Midwest"
"STR_431";"Suburban";"Northeast"
"STR_043";"Suburban";"Southeast"
"STR_164";"Rural";"Southwest"
"STR_301";"Rural";"Northeast"
"STR_225";"Rural";"Southwest"
"STR_311";"Suburban";"Southeast"
"STR_396";"Urban";"West"
"STR_177";"Urban";"Southeast"
"STR_363";"Rural";"Southeast"
"STR_048";"Urban";"Midwest"
"STR_260";"Urban";"Midwest"
"STR_017";"Urban";"West"
"STR_175";"Suburban";"Midwest"
"STR_046";"Rural";"Midwest"
"STR_223";"Urban";"Midwest"
"STR_062";"Rural";"Southeast"
"STR_391";"Suburban";"Southwest"
"STR_470";"Urban";"West"
"STR_205";"Rural";"Southeast"
"STR_151";"Suburban";"Southwest"
"STR_048";"Urban";"Midwest"
"STR_463";"Urban";"Southeast"
"STR_076";"Urban";"Northeast"
"STR_434";"Rural";"West"
"STR_413";"Suburban";"West"
"STR_037";"Urban";"West"
"STR_046";"Rural";"Midwest"
"STR_334";"Suburban";"West"
"STR_354";"Suburban";"Midwest"
"STR_451";"Urban";"West"
"STR_052";"Urban";"Southeast"
"STR_309";"Urban";"Northeast"
"STR_190";"Suburban";"West"
"STR_339";"Urban";"Southwest"
"STR_181";"Suburban";"Midwest"
"STR_138";"Rural";"West"
"STR_362";"Suburban";"Midwest"
"STR_004";"Urban";"Southwest"
"STR_130";"Rural";"Northeast"
"STR_275";"Rural";"West"
"STR_293";"Suburban";"Northeast"
"STR_377";"Rural";"Southwest"
"STR_481";"Urban";"West"
"STR_323";"Urban";"West"
"STR_227";"Rural";"Midwest"
"STR_086";"Suburban";"Midwest"
"STR_146";"Rural";"Midwest"
"STR_165";"Urban";"West"
"STR_371";"Urban";"Southwest"
"STR_397";"Urban";"Northeast"
"STR_353";"Suburban";"Southwest"
"STR_137";"Urban";"Southwest"
"STR_158";"Rural";"West"
"STR_042";"Rural";"Southeast"
"STR_354";"Suburban";"Midwest"
"STR_361";"Suburban";"Northeast"
"STR_262";"Urban";"Southeast"
"STR_356";"Rural";"West"
"STR_030";"Urban";"Midwest"
"STR_451";"Urban";"West"
"STR_379";"Urban";"Southeast"
"STR_198";"Suburban";"Southeast"
"STR_041";"Urban";"Midwest"
"STR_232";"Suburban";"Southeast"
"STR_344";"Rural";"Midwest"
"STR_172";"Urban";"West"
"STR_184";"Suburban";"West"
"STR_146";"Rural";"Midwest"
"STR_474";"Urban";"West"
"STR_089";"Rural";"Southwest"
"STR_126";"Rural";"Southeast"
"STR_071";"Urban";"Southeast"
"STR_384";"Suburban";"Southeast"
"STR_435";"Suburban";"Southwest"
"STR_212";"Suburban";"Midwest"
"STR_385";"Rural";"Southeast"
"STR_345";"Urban";"Southeast"
"STR_187";"Urban";"West"
"STR_298";"Rural";"Northeast"
"STR_450";"Urban";"West"
"STR_381";"Suburban";"Southwest"
"STR_004";"Urban";"Southwest"
"STR_249";"Suburban";"Southwest"
"STR_399";"Suburban";"Northeast"
"STR_325";"Urban";"Northeast"
"STR_356";"Rural";"West"
"STR_478";"Urban";"Northeast"
"STR_265";"Rural";"Northeast"
"STR_194";"Suburban";"West"
"STR_025";"Urban";"Northeast"
"STR_023";"Urban";"Midwest"
"STR_003";"Rural";"West"
"STR_226";"Urban";"Northeast"
"STR_489";"Suburban";"West"
"STR_447";"Urban";"Midwest"
"STR_452";"Rural";"West"
"STR_404";"Urban";"Northeast"
"STR_346";"Suburban";"Midwest"
"STR_109";"Suburban";"West"
"STR_100";"Urban";"Southwest"
"STR_409";"Rural";"Southwest"
"STR_205";"Rural";"Southeast"
"STR_063";"Suburban";"Southeast"
"STR_336";"Rural";"Southwest"
"STR_297";"Rural";"Southwest"
"STR_410";"Suburban";"Southeast"
"STR_279";"Urban";"Northeast"
"STR_005";"Suburban";"West"
"STR_120";"Suburban";"Southeast"
"STR_375";"Rural";"West"
"STR_417";"Urban";"West"
"STR_391";"Suburban";"Southwest"
"STR_040";"Suburban";"Southeast"
"STR_312";"Suburban";"Midwest"
"STR_116";"Suburban";"Southwest"
"STR_200";"Urban";"Northeast"
"STR_407";"Rural";"Southeast"
"STR_465";"Suburban";"Midwest"
"STR_375";"Rural";"West"
"STR_221";"Urban";"Southeast"
"STR_039";"Suburban";"Northeast"
"STR_215";"Urban";"Northeast"
"STR_496";"Rural";"Northeast"
"STR_207";"Suburban";"West"
"STR_211";"Urban";"Northeast"
"STR_349";"Suburban";"Southeast"
"STR_139";"Suburban";"Midwest"
"STR_391";"Suburban";"Southwest"
"STR_262";"Urban";"Southeast"
"STR_148";"Urban";"Midwest"
"STR_439";"Urban";"West"
"STR_223";"Urban";"Midwest"
"STR_293";"Suburban";"Northeast"
"STR_375";"Rural";"West"
"STR_452";"Rural";"West"
"STR_384";"Suburban";"Southeast"
"STR_011";"Suburban";"Southwest"
"STR_101";"Urban";"Midwest"
"STR_318";"Suburban";"Midwest"
"STR_493";"Suburban";"Midwest"
"STR_275";"Rural";"West"
"STR_179";"Urban";"Southeast"
"STR_160";"Rural";"Midwest"
"STR_432";"Suburban";"Midwest"
"STR_063";"Suburban";"Southeast"
"STR_051";"Rural";"Southeast"
"STR_147";"Urban";"Southeast"
"STR_416";"Urban";"Southeast"
"STR_394";"Urban";"Midwest"
"STR_239";"Rural";"Southwest"
"STR_211";"Urban";"Northeast"
"STR_325";"Urban";"Northeast"
"STR_400";"Rural";"West"
"STR_050";"Urban";"Midwest"
"STR_442";"Suburban";"West"
"STR_168";"Urban";"Midwest"
"STR_393";"Rural";"Southwest"
"STR_159";"Suburban";"Southwest"
"STR_120";"Suburban";"Southeast"
"STR_262";"Urban";"Southeast"
"STR_137";"Urban";"Southwest"
"STR_327";"Suburban";"Southwest"
"STR_058";"Rural";"Northeast"
"STR_053";"Urban";"Northeast"
"STR_232";"Suburban";"Southeast"
"STR_325";"Urban";"Northeast"
"STR_003";"Rural";"West"
"STR_087";"Urban";"West"
"STR_249";"Suburban";"Southwest"
"STR_131";"Suburban";"Midwest"
"STR_318";"Suburban";"Midwest"
"STR_301";"Rural";"Northeast"
"STR_108";"Urban";"Midwest"
"STR_417";"Urban";"West"
"STR_080";"Suburban";"Midwest"
"STR_488";"Suburban";"Southwest"
"STR_236";"Suburban";"Southwest"
"STR_076";"Urban";"Northeast"
"STR_303";"Rural";"Southwest"
"STR_312";"Suburban";"Midwest"
"STR_185";"Urban";"Northeast"
"STR_268";"Urban";"Southwest"
"STR_401";"Urban";"Southeast"
"STR_441";"Suburban";"Southeast"
"STR_275";"Rural";"West"
"STR_222";"Suburban";"Midwest"
"STR_136";"Suburban";"Midwest"
"STR_212";"Suburban";"Midwest"
"STR_292";"Rural";"Southwest"
"STR_035";"Rural";"Midwest"
"STR_281";"Urban";"Midwest"
"STR_042";"Rural";"Southeast"
"STR_118";"Rural";"Southeast"
"STR_133";"Rural";"Northeast"
"STR_189";"Suburban";"West"
"STR_403";"Urban";"Midwest"
"STR_237";"Rural";"Southeast"
"STR_007";"Suburban";"West"
"STR_335";"Rural";"Southwest"
"STR_433";"Rural";"Midwest"
"STR_141";"Suburban";"Midwest"
"STR_027";"Suburban";"Southeast"
"STR_369";"Suburban";"Southeast"
"STR_350";"Urban";"West"
"STR_229";"Urban";"Southeast"
"STR_472";"Suburban";"Northeast"
"STR_202";"Urban";"Northeast"
"STR_370";"Suburban";"West"
"STR_060";"Suburban";"Northeast"
"STR_232";"Suburban";"Southeast"
"STR_487";"Urban";"Southeast"
"STR_088";"Urban";"Midwest"
"STR_109";"Suburban";"West"
"STR_438";"Urban";"Southeast"
"STR_443";"Rural";"Midwest"
"STR_494";"Rural";"Southeast"
"STR_432";"Suburban";"Midwest"
"STR_339";"Urban";"Southwest"
"STR_004";"Urban";"Southwest"
"STR_277";"Suburban";"Northeast"
"STR_278";"Urban";"Northeast"
"STR_287";"Suburban";"Southwest"
"STR_107";"Suburban";"Southeast"
"STR_127";"Suburban";"Southeast"
"STR_359";"Suburban";"Southwest"
"STR_271";"Suburban";"West"
"STR_487";"Urban";"Southeast"
"STR_240";"Urban";"Northeast"
"STR_146";"Rural";"Midwest"
"STR_380";"Suburban";"Midwest"
"STR_476";"Urban";"West"
"STR_255";"Suburban";"West"
"STR_353";"Suburban";"Southwest"
"STR_081";"Suburban";"Southwest"
"STR_125";"Urban";"Midwest"
"STR_176";"Rural";"Northeast"
"STR_180";"Urban";"Southwest"
"STR_026";"Rural";"Southeast"
"STR_264";"Suburban";"Midwest"
"STR_180";"Urban";"Southwest"
"STR_129";"Suburban";"Midwest"
"STR_291";"Urban";"Northeast"
"STR_188";"Rural";"West"
"STR_394";"Urban";"Midwest"
"STR_438";"Urban";"Southeast"
"STR_323";"Urban";"West"
"STR_350";"Urban";"West"
"STR_326";"Rural";"Midwest"
"STR_184";"Suburban";"West"
"STR_224";"Rural";"Midwest"
"STR_405";"Rural";"Southeast"
"STR_075";"Urban";"Southwest"
"STR_201";"Urban";"Southwest"
"STR_119";"Urban";"West"
"STR_114";"Rural";"Southwest"
"STR_018";"Suburban";"West"
"STR_482";"Rural";"Southeast"
"STR_183";"Suburban";"Northeast"
"STR_058";"Rural";"Northeast"
"STR_360";"Rural";"Midwest"
"STR_298";"Rural";"Northeast"
"STR_451";"Urban";"West"
"STR_292";"Rural";"Southwest"
"STR_415";"Suburban";"Northeast"
"STR_483";"Rural";"Midwest"
"STR_438";"Urban";"Southeast"
"STR_214";"Suburban";"Southwest"
"STR_018";"Suburban";"West"
"STR_139";"Suburban";"Midwest"
"STR_489";"Suburban";"West"
"STR_098";"Suburban";"Southwest"
"STR_446";"Urban";"Midwest"
"STR_190";"Suburban";"West"
"STR_292";"Rural";"Southwest"
"STR_239";"Rural";"Southwest"
"STR_416";"Urban";"Southeast"
"STR_018";"Suburban";"West"
"STR_396";"Urban";"West"
"STR_337";"Rural";"Southwest"
"STR_339";"Urban";"Southwest"
"STR_334";"Suburban";"West"
"STR_478";"Urban";"Northeast"
"STR_355";"Rural";"Midwest"
"STR_441";"Suburban";"Southeast"
"STR_166";"Rural";"West"
"STR_123";"Rural";"Midwest"
"STR_102";"Urban";"Southeast"
"STR_055";"Urban";"Southeast"
"STR_434";"Rural";"West"
"STR_205";"Rural";"Southeast"
"STR_278";"Urban";"Northeast"
"STR_115";"Suburban";"Midwest"
"STR_066";"Rural";"Southeast"
"STR_344";"Rural";"Midwest"
"STR_406";"Suburban";"Midwest"
"STR_226";"Urban";"Northeast"
"STR_275";"Rural";"West"
"STR_174";"Rural";"Southeast"
"STR_023";"Urban";"Midwest"
"STR_178";"Urban";"Southeast"
"STR_023";"Urban";"Midwest"
"STR_483";"Rural";"Midwest"
"STR_261";"Rural";"West"
"STR_455";"Suburban";"Northeast"
"STR_008";"Urban";"Southwest"
"STR_077";"Urban";"Southwest"
"STR_243";"Rural";"Midwest"
"STR_310";"Urban";"Southeast"
"STR_016";"Suburban";"Northeast"
"STR_273";"Urban";"Southwest"
"STR_202";"Urban";"Northeast"
"STR_198";"Suburban";"Southeast"
"STR_309";"Urban";"Northeast"
"STR_429";"Suburban";"Southwest"
"STR_200";"Urban";"Northeast"
"STR_442";"Suburban";"West"
"STR_140";"Rural";"West"
"STR_139";"Suburban";"Midwest"
"STR_467";"Rural";"Midwest"
"STR_326";"Rural";"Midwest"
"STR_094";"Suburban";"Southeast"
"STR_097";"Urban";"Northeast"
"STR_335";"Rural";"Southwest"
"STR_480";"Urban";"West"
"STR_173";"Suburban";"Southeast"
"STR_205";"Rural";"Southeast"
"STR_232";"Suburban";"Southeast"
"STR_150";"Urban";"Southwest"
"STR_307";"Urban";"Northeast"
"STR_230";"Suburban";"Southeast"
"STR_227";"Rural";"Midwest"
"STR_056";"Rural";"Midwest"
"STR_027";"Suburban";"Southeast"
"STR_095";"Urban";"Midwest"
"STR_221";"Urban";"Southeast"
"STR_224";"Rural";"Midwest"
"STR_174";"Rural";"Southeast"
"STR_038";"Urban";"Northeast"
"STR_471";"Suburban";"Southwest"
"STR_387";"Suburban";"West"
"STR_088";"Urban";"Midwest"
"STR_021";"Rural";"Midwest"
"STR_241";"Rural";"West"
"STR_111";"Suburban";"West"
"STR_046";"Rural";"Midwest"
"STR_014";"Rural";"Southwest"
"STR_368";"Suburban";"Northeast"
"STR_089";"Rural";"Southwest"
"STR_316";"Rural";"Southwest"
"STR_219";"Rural";"Midwest"
"STR_437";"Urban";"Southwest"
"STR_010";"Urban";"Southeast"
"STR_494";"Rural";"Southeast"
"STR_195";"Suburban";"West"
"STR_400";"Rural";"West"
"STR_405";"Rural";"Southeast"
"STR_496";"Rural";"Northeast"
"STR_337";"Rural";"Southwest"
"STR_101";"Urban";"Midwest"
"STR_222";"Suburban";"Midwest"
"STR_294";"Suburban";"Midwest"
"STR_305";"Rural";"Southeast"
"STR_418";"Urban";"Southwest"
"STR_273";"Urban";"Southwest"
"STR_082";"Rural";"West"
"STR_453";"Suburban";"West"
"STR_113";"Rural";"Southeast"
"STR_344";"Rural";"Midwest"
"STR_129";"Suburban";"Midwest"
"STR_200";"Urban";"Northeast"
"STR_268";"Urban";"Southwest"
"STR_462";"Rural";"Northeast"
"STR_203";"Rural";"Southeast"
"STR_337";"Rural";"Southwest"
"STR_182";"Rural";"Northeast"
"STR_289";"Suburban";"Southwest"
"STR_023";"Urban";"Midwest"
"STR_130";"Rural";"Northeast"
"STR_463";"Urban";"Southeast"
"STR_317";"Suburban";"Southeast"
"STR_170";"Urban";"West"
"STR_226";"Urban";"Northeast"
"STR_435";"Suburban";"Southwest"
"STR_055";"Urban";"Southeast"
"STR_481";"Urban";"West"
"STR_076";"Urban";"Northeast"
"STR_115";"Suburban";"Midwest"
"STR_275";"Rural";"West"
"STR_072";"Urban";"Southeast"
"STR_060";"Suburban";"Northeast"
"STR_152";"Suburban";"Northeast"
"STR_301";"Rural";"Northeast"
"STR_192";"Suburban";"Northeast"
"STR_375";"Rural";"West"
"STR_442";"Suburban";"West"
"STR_026";"Rural";"Southeast"
"STR_097";"Urban";"Northeast"
"STR_378";"Suburban";"Midwest"
"STR_330";"Urban";"Southeast"
"STR_207";"Suburban";"West"
"STR_302";"Suburban";"West"
"STR_294";"Suburban";"Midwest"
"STR_169";"Rural";"Southwest"
"STR_066";"Rural";"Southeast"
"STR_004";"Urban";"Southwest"
"STR_366";"Rural";"Northeast"
"STR_225";"Rural";"Southwest"
"STR_068";"Urban";"Southeast"
"STR_395";"Urban";"West"
"STR_038";"Urban";"Northeast"
"STR_386";"Urban";"Southwest"
"STR_200";"Urban";"Northeast"
"STR_460";"Rural";"West"
"STR_476";"Urban";"West"
"STR_142";"Urban";"Southeast"
"STR_101";"Urban";"Midwest"
"STR_311";"Suburban";"Southeast"
"STR_263";"Suburban";"Northeast"
"STR_250";"Urban";"Northeast"
"STR_470";"Urban";"West"
"STR_278";"Urban";"Northeast"
"STR_281";"Urban";"Midwest"
"STR_370";"Suburban";"West"
"STR_260";"Urban";"Midwest"
"STR_186";"Suburban";"Southwest"
"STR_156";"Urban";"Midwest"
"STR_096";"Urban";"Midwest"
"STR_273";"Urban";"Southwest"
"STR_285";"Rural";"Southeast"
"STR_266";"Rural";"Midwest"
"STR_339";"Urban";"Southwest"
"STR_396";"Urban";"West"
"STR_315";"Rural";"West"
"STR_036";"Rural";"West"
"STR_264";"Suburban";"Midwest"
"STR_196";"Urban";"Northeast"
"STR_395";"Urban";"West"
"STR_370";"Suburban";"West"
"STR_368";"Suburban";"Northeast"
"STR_488";"Suburban";"Southwest"
"STR_449";"Suburban";"Northeast"
"STR_041";"Urban";"Midwest"
"STR_032";"Urban";"Northeast"
"STR_059";"Suburban";"Northeast"
"STR_146";"Rural";"Midwest"
"STR_124";"Rural";"Southeast"
"STR_204";"Rural";"West"
"STR_473";"Suburban";"Southwest"
"STR_261";"Rural";"West"
"STR_031";"Rural";"West"
"STR_238";"Suburban";"Midwest"
"STR_344";"Rural";"Midwest"
"STR_427";"Rural";"West"
"STR_450";"Urban";"West"
"STR_295";"Suburban";"Southwest"
"STR_426";"Urban";"Southeast"
"STR_121";"Urban";"Southeast"
"STR_475";"Rural";"Northeast"
"STR_385";"Rural";"Southeast"
"STR_084";"Suburban";"Southwest"
"STR_006";"Urban";"Northeast"
"STR_492";"Rural";"Northeast"
"STR_098";"Suburban";"Southwest"
"STR_481";"Urban";"West"
"STR_225";"Rural";"Southwest"
"STR_031";"Rural";"West"
"STR_209";"Suburban";"Southeast"
"STR_231";"Urban";"Northeast"
"STR_037";"Urban";"West"
"STR_023";"Urban";"Midwest"
"STR_084";"Suburban";"Southwest"
"STR_369";"Suburban";"Southeast"
"STR_167";"Urban";"Southeast"
"STR_366";"Rural";"Northeast"
"STR_370";"Suburban";"West"
"STR_040";"Suburban";"Southeast"
"STR_020";"Rural";"West"
"STR_035";"Rural";"Midwest"
"STR_486";"Rural";"Southeast"
"STR_442";"Suburban";"West"
"STR_173";"Suburban";"Southeast"
"STR_331";"Rural";"West"
"STR_244";"Suburban";"Southwest"
"STR_102";"Urban";"Southeast"
"STR_370";"Suburban";"West"
"STR_065";"Suburban";"Southwest"
"STR_347";"Suburban";"West"
"STR_051";"Rural";"Southeast"
"STR_005";"Suburban";"West"
"STR_244";"Suburban";"Southwest"
"STR_108";"Urban";"Midwest"
"STR_370";"Suburban";"West"
"STR_456";"Rural";"Southwest"
"STR_160";"Rural";"Midwest"
"STR_356";"Rural";"West"
"STR_078";"Suburban";"Southeast"
"STR_334";"Suburban";"West"
"STR_424";"Suburban";"Northeast"
"STR_415";"Suburban";"Northeast"
"STR_405";"Rural";"Southeast"
"STR_055";"Urban";"Southeast"
"STR_138";"Rural";"West"
"STR_284";"Suburban";"Southeast"
"STR_410";"Suburban";"Southeast"
"STR_168";"Urban";"Midwest"
"STR_284";"Suburban";"Southeast"
"STR_323";"Urban";"West"
"STR_268";"Urban";"Southwest"
"STR_104";"Suburban";"Southeast"
"STR_002";"Urban";"Southeast"
"STR_268";"Urban";"Southwest"
"STR_338";"Suburban";"Northeast"
"STR_079";"Suburban";"Southeast"
"STR_180";"Urban";"Southwest"
"STR_150";"Urban";"Southwest"
"STR_351";"Suburban";"West"
"STR_212";"Suburban";"Midwest"
"STR_367";"Rural";"Southeast"
"STR_287";"Suburban";"Southwest"
"STR_266";"Rural";"Midwest"
"STR_363";"Rural";"Southeast"
"STR_187";"Urban";"West"
"STR_140";"Rural";"West"
"STR_098";"Suburban";"Southwest"
"STR_337";"Rural";"Southwest"
"STR_349";"Suburban";"Southeast"
"STR_329";"Rural";"West"
"STR_163";"Rural";"Southwest"
"STR_142";"Urban";"Southeast"
"STR_469";"Rural";"Southeast"
"STR_112";"Rural";"Northeast"
"STR_089";"Rural";"Southwest"
"STR_022";"Urban";"Southeast"
"STR_111";"Suburban";"West"
"STR_177";"Urban";"Southeast"
"STR_328";"Urban";"West"
"STR_383";"Rural";"Northeast"
"STR_030";"Urban";"Midwest"
"STR_391";"Suburban";"Southwest"
"STR_206";"Suburban";"Southwest"
"STR_336";"Rural";"Southwest"
"STR_154";"Urban";"Southeast"
"STR_118";"Rural";"Southeast"
"STR_199";"Urban";"Southwest"
"STR_350";"Urban";"West"
"STR_013";"Suburban";"West"
"STR_427";"Rural";"West"
"STR_390";"Urban";"Southeast"
"STR_272";"Urban";"Southeast"
"STR_425";"Urban";"Northeast"
"STR_346";"Suburban";"Midwest"
"STR_146";"Rural";"Midwest"
"STR_011";"Suburban";"Southwest"
"STR_408";"Rural";"West"
"STR_322";"Rural";"Southeast"
"STR_058";"Rural";"Northeast"
"STR_004";"Urban";"Southwest"
"STR_031";"Rural";"West"
"STR_108";"Urban";"Midwest"
"STR_206";"Suburban";"Southwest"
"STR_251";"Urban";"West"
"STR_449";"Suburban";"Northeast"
"STR_013";"Suburban";"West"
"STR_250";"Urban";"Northeast"
"STR_240";"Urban";"Northeast"
"STR_403";"Urban";"Midwest"
"STR_377";"Rural";"Southwest"
"STR_159";"Suburban";"Southwest"
"STR_343";"Suburban";"West"
"STR_146";"Rural";"Midwest"
"STR_420";"Suburban";"Northeast"
"STR_090";"Rural";"Southeast"
"STR_314";"Urban";"Midwest"
"STR_147";"Urban";"Southeast"
"STR_358";"Suburban";"Southwest"
"STR_492";"Rural";"Northeast"
"STR_385";"Rural";"Southeast"
"STR_266";"Rural";"Midwest"
"STR_480";"Urban";"West"
"STR_247";"Urban";"Northeast"
"STR_191";"Suburban";"Northeast"
"STR_342";"Suburban";"Southwest"
"STR_023";"Urban";"Midwest"
"STR_145";"Urban";"Northeast"
"STR_390";"Urban";"Southeast"
"STR_426";"Urban";"Southeast"
"STR_112";"Rural";"Northeast"
"STR_238";"Suburban";"Midwest"
"STR_109";"Suburban";"West"
"STR_200";"Urban";"Northeast"
"STR_276";"Suburban";"Northeast"
"STR_020";"Rural";"West"
"STR_203";"Rural";"Southeast"
"STR_187";"Urban";"West"
"STR_086";"Suburban";"Midwest"
"STR_108";"Urban";"Midwest"
"STR_446";"Urban";"Midwest"
"STR_292";"Rural";"Southwest"
"STR_156";"Urban";"Midwest"
"STR_008";"Urban";"Southwest"
"STR_077";"Urban";"Southwest"
"STR_500";"Rural";"Southeast"
"STR_416";"Urban";"Southeast"
"STR_258";"Suburban";"West"
"STR_079";"Suburban";"Southeast"
"STR_120";"Suburban";"Southeast"
"STR_097";"Urban";"Northeast"
"STR_313";"Urban";"Southeast"
"STR_486";"Rural";"Southeast"
"STR_242";"Rural";"Midwest"
"STR_416";"Urban";"Southeast"
"STR_483";"Rural";"Midwest"
"STR_223";"Urban";"Midwest"
"STR_396";"Urban";"West"
"STR_401";"Urban";"Southeast"
"STR_139";"Suburban";"Midwest"
"STR_139";"Suburban";"Midwest"
"STR_087";"Urban";"West"
"STR_377";"Rural";"Southwest"
"STR_239";"Rural";"Southwest"
"STR_435";"Suburban";"Southwest"
"STR_022";"Urban";"Southeast"
"STR_265";"Rural";"Northeast"
"STR_307";"Urban";"Northeast"
"STR_084";"Suburban";"Southwest"
"STR_053";"Urban";"Northeast"
"STR_123";"Rural";"Midwest"
"STR_443";"Rural";"Midwest"
"STR_240";"Urban";"Northeast"
"STR_271";"Suburban";"West"
"STR_462";"Rural";"Northeast"
"STR_171";"Rural";"Midwest"
"STR_094";"Suburban";"Southeast"
"STR_152";"Suburban";"Northeast"
"STR_494";"Rural";"Southeast"
"STR_437";"Urban";"Southwest"
"STR_383";"Rural";"Northeast"
"STR_394";"Urban";"Midwest"
"STR_307";"Urban";"Northeast"
"STR_260";"Urban";"Midwest"
"STR_286";"Suburban";"Midwest"
"STR_018";"Suburban";"West"
"STR_008";"Urban";"Southwest"
"STR_449";"Suburban";"Northeast"
"STR_209";"Suburban";"Southeast"
"STR_164";"Rural";"Southwest"
"STR_411";"Urban";"Midwest"
"STR_098";"Suburban";"Southwest"
"STR_357";"Rural";"West"
"STR_174";"Rural";"Southeast"
"STR_187";"Urban";"West"
"STR_200";"Urban";"Northeast"
"STR_330";"Urban";"Southeast"
"STR_227";"Rural";"Midwest"
"STR_231";"Urban";"Northeast"
"STR_425";"Urban";"Northeast"
"STR_400";"Rural";"West"
"STR_132";"Urban";"Northeast"
"STR_134";"Urban";"West"
"STR_121";"Urban";"Southeast"
"STR_016";"Suburban";"Northeast"
"STR_025";"Urban";"Northeast"
"STR_394";"Urban";"Midwest"
"STR_276";"Suburban";"Northeast"
"STR_158";"Rural";"West"
"STR_492";"Rural";"Northeast"
"STR_348";"Urban";"Southeast"
"STR_236";"Suburban";"Southwest"
"STR_247";"Urban";"Northeast"
"STR_125";"Urban";"Midwest"
"STR_415";"Suburban";"Northeast"
"STR_468";"Rural";"Northeast"
"STR_490";"Urban";"West"
"STR_476";"Urban";"West"
"STR_182";"Rural";"Northeast"
"STR_299";"Suburban";"West"
"STR_169";"Rural";"Southwest"
"STR_140";"Rural";"West"
"STR_234";"Rural";"Northeast"
"STR_445";"Rural";"Southwest"
"STR_440";"Urban";"Midwest"
"STR_384";"Suburban";"Southeast"
"STR_010";"Urban";"Southeast"
"STR_393";"Rural";"Southwest"
"STR_187";"Urban";"West"
"STR_293";"Suburban";"Northeast"
"STR_391";"Suburban";"Southwest"
"STR_383";"Rural";"Northeast"
"STR_496";"Rural";"Northeast"
"STR_113";"Rural";"Southeast"
"STR_223";"Urban";"Midwest"
"STR_266";"Rural";"Midwest"
"STR_098";"Suburban";"Southwest"
"STR_005";"Suburban";"West"
"STR_088";"Urban";"Midwest"
"STR_015";"Rural";"West"
"STR_041";"Urban";"Midwest"
"STR_191";"Suburban";"Northeast"
"STR_203";"Rural";"Southeast"
"STR_464";"Suburban";"West"
"STR_018";"Suburban";"West"
"STR_058";"Rural";"Northeast"
"STR_198";"Suburban";"Southeast"
"STR_206";"Suburban";"Southwest"
"STR_422";"Urban";"Northeast"
"STR_497";"Rural";"Northeast"
"STR_398";"Suburban";"Northeast"
"STR_429";"Suburban";"Southwest"
"STR_437";"Urban";"Southwest"
"STR_375";"Rural";"West"
"STR_417";"Urban";"West"
"STR_206";"Suburban";"Southwest"
"STR_362";"Suburban";"Midwest"
"STR_053";"Urban";"Northeast"
"STR_391";"Suburban";"Southwest"
"STR_286";"Suburban";"Midwest"
"STR_414";"Suburban";"West"
"STR_318";"Suburban";"Midwest"
"STR_041";"Urban";"Midwest"
"STR_032";"Urban";"Northeast"
"STR_347";"Suburban";"West"
"STR_275";"Rural";"West"
"STR_458";"Urban";"Southwest"
"STR_037";"Urban";"West"
"STR_322";"Rural";"Southeast"
"STR_273";"Urban";"Southwest"
"STR_149";"Rural";"West"
"STR_169";"Rural";"Southwest"
"STR_207";"Suburban";"West"
"STR_269";"Rural";"Southwest"
"STR_138";"Rural";"West"
"STR_092";"Rural";"Southeast"
"STR_095";"Urban";"Midwest"
"STR_342";"Suburban";"Southwest"
"STR_371";"Urban";"Southwest"
"STR_285";"Rural";"Southeast"
"STR_273";"Urban";"Southwest"
"STR_057";"Suburban";"Southeast"
"STR_183";"Suburban";"Northeast"
"STR_415";"Suburban";"Northeast"
"STR_282";"Suburban";"Southwest"
"STR_037";"Urban";"West"
"STR_307";"Urban";"Northeast"
"STR_201";"Urban";"Southwest"
"STR_129";"Suburban";"Midwest"
"STR_466";"Rural";"Southwest"
"STR_174";"Rural";"Southeast"
"STR_147";"Urban";"Southeast"
"STR_154";"Urban";"Southeast"
"STR_362";"Suburban";"Midwest"
"STR_192";"Suburban";"Northeast"
"STR_385";"Rural";"Southeast"
"STR_092";"Rural";"Southeast"
"STR_221";"Urban";"Southeast"
"STR_320";"Urban";"Midwest"
"STR_210";"Rural";"Southeast"
"STR_403";"Urban";"Midwest"
"STR_114";"Rural";"Southwest"
"STR_450";"Urban";"West"
"STR_245";"Rural";"Midwest"
"STR_396";"Urban";"West"
"STR_350";"Urban";"West"
"STR_144";"Rural";"West"
"STR_241";"Rural";"West"
"STR_049";"Rural";"Southwest"
"STR_076";"Urban";"Northeast"
"STR_287";"Suburban";"Southwest"
"STR_134";"Urban";"West"
"STR_264";"Suburban";"Midwest"
"STR_456";"Rural";"Southwest"
"STR_385";"Rural";"Southeast"
"STR_272";"Urban";"Southeast"
"STR_458";"Urban";"Southwest"
"STR_286";"Suburban";"Midwest"
"STR_143";"Urban";"Southwest"
"STR_422";"Urban";"Northeast"
"STR_198";"Suburban";"Southeast"
"STR_002";"Urban";"Southeast"
"STR_199";"Urban";"Southwest"
"STR_185";"Urban";"Northeast"
"STR_467";"Rural";"Midwest"
"STR_192";"Suburban";"Northeast"
"STR_450";"Urban";"West"
"STR_246";"Rural";"Midwest"
"STR_133";"Rural";"Northeast"
"STR_396";"Urban";"West"
"STR_141";"Suburban";"Midwest"
"STR_043";"Suburban";"Southeast"
"STR_329";"Rural";"West"
"STR_407";"Rural";"Southeast"
