customer_id,customer_age_group,customer_gender,is_rewards_member
CUST_10593,18-24,Female,True
CUST_10594,45-54,Female,True
CUST_10595,55+,Female,True
CUST_10596,18-24,Male,True
CUST_10597,45-54,Male,True
CUST_10598,25-34,Male,True
CUST_10599,25-34,Male,True
CUST_10600,25-34,Male,True
CUST_10601,18-24,Male,True
CUST_10602,18-24,Male,True
CUST_10603,35-44,Male,True
CUST_10604,25-34,Female,True
CUST_10605,35-44,"Prefer not to say",True
CUST_10606,18-24,Male,True
CUST_10607,35-44,Female,True
CUST_10608,18-24,Female,True
CUST_10609,25-34,Female,True
CUST_10610,25-34,Female,True
CUST_10611,55+,Male,True
CUST_10612,35-44,Female,True
CUST_10613,45-54,Non-binary,True
CUST_10614,45-54,Male,True
CUST_10615,45-54,Male,True
CUST_10616,35-44,Female,True
CUST_10617,35-44,Female,True
CUST_10618,35-44,Male,True
CUST_10619,45-54,Female,True
CUST_10620,55+,Male,True
CUST_10621,25-34,Male,True
CUST_10622,35-44,Female,True
CUST_10623,55+,Male,True
CUST_10624,55+,Male,True
CUST_10625,25-34,Female,True
CUST_10626,25-34,Male,True
CUST_10627,25-34,Female,True
CUST_10628,25-34,Male,True
CUST_10629,25-34,Male,True
CUST_10630,25-34,Female,True
CUST_10631,25-34,Male,True
CUST_10632,25-34,Male,True
CUST_10633,18-24,Male,True
CUST_10634,35-44,Female,True
CUST_10635,18-24,Female,True
CUST_10636,25-34,Male,True
CUST_10637,35-44,Male,True
CUST_10638,45-54,Female,True
CUST_10639,35-44,"Prefer not to say",True
CUST_10640,18-24,Female,True
CUST_10641,35-44,Male,True
CUST_10642,18-24,Female,True
CUST_10643,25-34,Female,True
CUST_10644,45-54,Female,True
CUST_10645,25-34,Female,True
CUST_10646,35-44,Male,True
CUST_10647,18-24,Female,True
CUST_10648,18-24,Male,True
CUST_10649,18-24,Female,True
CUST_10650,25-34,Male,True
CUST_10651,55+,Male,True
CUST_10652,45-54,Female,True
CUST_10653,25-34,Male,True
CUST_10654,45-54,"Prefer not to say",True
CUST_10655,35-44,Male,True
CUST_10656,25-34,Female,True
CUST_10657,55+,Male,True
CUST_10658,25-34,Male,True
CUST_10659,35-44,Male,True
CUST_10660,18-24,Female,True
CUST_10661,35-44,Female,True
CUST_10662,25-34,Male,True
CUST_10663,25-34,Female,True
CUST_10664,45-54,Female,True
CUST_10665,25-34,Male,True
CUST_10666,45-54,Female,True
CUST_10667,35-44,Male,True
CUST_10668,25-34,Female,True
CUST_10669,25-34,Male,True
CUST_10670,18-24,"Prefer not to say",True
CUST_10671,25-34,Female,True
CUST_10672,45-54,Male,True
CUST_10673,25-34,Male,True
CUST_10674,25-34,Female,True
CUST_10675,18-24,Male,True
CUST_10676,55+,Male,False
CUST_10677,18-24,Female,True
CUST_10678,18-24,Female,True
CUST_10679,18-24,Male,True
CUST_10680,18-24,Male,True
CUST_10681,25-34,Female,True
CUST_10682,35-44,Male,True
CUST_10683,25-34,Male,True
CUST_10684,25-34,Male,True
CUST_10685,25-34,Male,True
CUST_10686,18-24,Male,True
CUST_10687,18-24,Male,True
CUST_10688,25-34,Male,True
CUST_10689,25-34,Female,True
CUST_10690,55+,Female,False
CUST_10691,25-34,Male,True
CUST_10692,45-54,Female,True
CUST_10693,55+,Female,True
CUST_10694,18-24,Female,True
CUST_10695,18-24,Non-binary,False
CUST_10696,18-24,Female,True
CUST_10697,35-44,Female,True
CUST_10698,25-34,"Prefer not to say",False
CUST_10699,55+,Female,True
CUST_10700,25-34,Male,True
CUST_10701,25-34,Female,True
CUST_10702,35-44,Male,True
CUST_10703,25-34,Female,True
CUST_10704,25-34,Female,True
CUST_10705,25-34,Female,True
CUST_10706,18-24,Female,True
CUST_10707,18-24,Male,True
CUST_10708,25-34,Female,True
CUST_10709,25-34,Female,True
CUST_10710,35-44,Female,True
CUST_10711,25-34,Male,True
CUST_10712,35-44,Female,True
CUST_10713,18-24,Female,True
CUST_10714,25-34,Male,True
CUST_10715,18-24,Female,True
CUST_10716,35-44,Female,True
CUST_10717,25-34,Female,True
CUST_10718,18-24,Female,True
CUST_10719,45-54,Male,True
CUST_10720,18-24,Female,True
CUST_10721,55+,Male,True
CUST_10722,45-54,Female,True
CUST_10723,55+,Female,True
CUST_10724,25-34,Female,True
CUST_10725,35-44,Male,True
CUST_10726,18-24,Female,True
CUST_10727,25-34,Non-binary,True
CUST_10728,18-24,Female,True
CUST_10729,45-54,Female,True
CUST_10730,18-24,Male,True
CUST_10731,18-24,Female,True
CUST_10732,25-34,"Prefer not to say",True
CUST_10733,18-24,Female,True
CUST_10734,25-34,Female,True
CUST_10735,35-44,Male,True
CUST_10736,25-34,Male,True
CUST_10737,35-44,Female,True
CUST_10738,35-44,Female,True
CUST_10739,18-24,Female,True
CUST_10740,25-34,Male,True
CUST_10741,18-24,Female,True
CUST_10742,35-44,Male,True
CUST_10743,25-34,Non-binary,True
CUST_10744,25-34,Male,True
CUST_10745,35-44,Female,True
CUST_10746,25-34,"Prefer not to say",True
CUST_10747,18-24,Male,True
CUST_10748,45-54,Female,True
CUST_10749,55+,Male,True
CUST_10750,18-24,Female,True
CUST_10751,25-34,Female,True
CUST_10752,45-54,Non-binary,True
CUST_10753,25-34,Female,True
CUST_10754,25-34,Non-binary,True
CUST_10755,25-34,Female,True
CUST_10756,35-44,Male,True
CUST_10757,25-34,Non-binary,True
CUST_10758,35-44,Male,True
CUST_10759,45-54,Male,True
CUST_10760,35-44,Male,True
CUST_10761,25-34,Male,True
CUST_10762,35-44,Male,True
CUST_10763,35-44,Male,True
CUST_10764,35-44,Male,True
CUST_10765,45-54,Female,True
CUST_10766,45-54,Male,True
CUST_10767,18-24,Female,True
CUST_10768,25-34,Female,True
CUST_10769,45-54,Female,True
CUST_10770,45-54,Female,True
CUST_10771,25-34,Male,True
CUST_10772,25-34,Non-binary,True
CUST_10773,45-54,Male,True
CUST_10774,18-24,Female,True
CUST_10775,25-34,Male,True
CUST_10776,45-54,Female,True
CUST_10777,25-34,Female,True
CUST_10778,45-54,Male,True
CUST_10779,55+,Male,True
CUST_10780,25-34,Male,True
CUST_10781,35-44,Male,True
CUST_10782,35-44,Female,True
CUST_10783,25-34,Female,True
CUST_10784,25-34,Female,True
CUST_10785,45-54,Female,True
CUST_10786,35-44,Female,True
CUST_10787,35-44,Female,True
CUST_10788,35-44,Male,True
CUST_10789,35-44,Female,True
CUST_10790,25-34,Female,True
CUST_10791,35-44,Male,True
CUST_10792,25-34,Female,True
CUST_10793,35-44,Female,True
CUST_10794,25-34,Female,True
CUST_10795,45-54,Male,True
CUST_10796,25-34,Male,True
CUST_10797,25-34,Female,True
CUST_10798,45-54,Male,True
CUST_10799,18-24,Female,True
CUST_10800,35-44,Non-binary,True
CUST_10801,35-44,Female,True
CUST_10802,35-44,Non-binary,True
CUST_10803,25-34,Male,False
CUST_10804,55+,Male,True
CUST_10805,18-24,Female,True
CUST_10806,18-24,Female,True
CUST_10807,35-44,"Prefer not to say",True
CUST_10808,45-54,Male,True
CUST_10809,18-24,Female,True
CUST_10810,35-44,Non-binary,True
CUST_10811,55+,Male,True
CUST_10812,45-54,Non-binary,True
CUST_10813,18-24,Male,True
CUST_10814,25-34,Female,True
CUST_10815,25-34,Female,True
CUST_10816,45-54,Female,True
CUST_10817,55+,Male,True
CUST_10818,25-34,Female,True
CUST_10819,35-44,Male,True
CUST_10820,35-44,"Prefer not to say",True
CUST_10821,25-34,Male,True
CUST_10822,18-24,Female,True
CUST_10823,55+,Male,True
CUST_10824,35-44,Female,True
CUST_10825,25-34,Male,True
CUST_10826,35-44,Female,True
CUST_10827,35-44,Female,True
CUST_10828,25-34,Male,True
CUST_10829,35-44,Female,True
CUST_10830,35-44,Female,True
CUST_10831,35-44,Female,True
CUST_10832,18-24,Female,True
CUST_10833,25-34,Male,False
CUST_10834,35-44,Non-binary,True
CUST_10835,18-24,Male,True
CUST_10836,18-24,Female,True
CUST_10837,18-24,Female,True
CUST_10838,25-34,Male,True
CUST_10839,18-24,Male,True
CUST_10840,25-34,Non-binary,True
CUST_10841,35-44,Female,False
CUST_10842,25-34,Male,True
CUST_10843,25-34,Non-binary,True
CUST_10844,55+,Male,True
CUST_10845,45-54,Male,True
CUST_10846,25-34,Male,True
CUST_10847,55+,Male,False
CUST_10848,25-34,Male,True
CUST_10849,18-24,Female,True
CUST_10850,25-34,Female,True
CUST_10851,25-34,Female,True
CUST_10852,18-24,Female,True
CUST_10853,25-34,Male,True
CUST_10854,25-34,Male,True
CUST_10855,18-24,Female,True
CUST_10856,45-54,Male,True
CUST_10857,45-54,Female,True
CUST_10858,25-34,Male,True
CUST_10859,18-24,Female,True
CUST_10860,25-34,Female,True
CUST_10861,55+,"Prefer not to say",True
CUST_10862,18-24,Female,True
CUST_10863,45-54,Female,True
CUST_10864,45-54,Female,True
CUST_10865,25-34,"Prefer not to say",True
CUST_10866,25-34,Male,True
CUST_10867,35-44,Female,True
CUST_10868,25-34,Non-binary,True
CUST_10869,35-44,Male,True
CUST_10870,18-24,Female,True
CUST_10871,25-34,Male,True
CUST_10872,35-44,Female,True
CUST_10873,18-24,Female,True
CUST_10874,45-54,Female,True
CUST_10875,25-34,Female,True
CUST_10876,18-24,Female,True
CUST_10877,35-44,Female,True
CUST_10878,25-34,Female,True
CUST_10879,45-54,Female,True
CUST_10880,35-44,Female,True
CUST_10881,45-54,Male,True
CUST_10882,18-24,Male,True
CUST_10883,25-34,Male,True
CUST_10884,25-34,Male,True
CUST_10885,25-34,Male,True
CUST_10886,25-34,Female,True
CUST_10887,25-34,Female,True
CUST_10888,25-34,Female,True
CUST_10889,55+,Female,False
CUST_10890,25-34,Female,True
CUST_10891,25-34,Male,True
CUST_10892,18-24,Male,True
CUST_10893,45-54,Female,True
CUST_10894,18-24,Female,True
CUST_10895,25-34,Male,True
CUST_10896,35-44,Male,True
CUST_10897,35-44,Female,True
CUST_10898,18-24,Male,True
CUST_10899,18-24,Non-binary,True
CUST_10900,35-44,Female,True
CUST_10901,25-34,Male,True
CUST_10902,45-54,Male,True
CUST_10903,18-24,Male,True
CUST_10904,18-24,Male,False
CUST_10905,35-44,Female,True
CUST_10906,25-34,Female,False
CUST_10907,25-34,Female,True
CUST_10908,55+,Male,True
CUST_10909,25-34,Female,True
CUST_10910,25-34,Male,True
CUST_10911,55+,Female,True
CUST_10912,18-24,Male,True
CUST_10913,35-44,Female,True
CUST_10914,45-54,Male,True
CUST_10915,35-44,Female,True
CUST_10916,35-44,Female,True
CUST_10917,25-34,Female,True
CUST_10918,18-24,Female,True
CUST_10919,25-34,"Prefer not to say",True
CUST_10920,25-34,Female,True
CUST_10921,25-34,Female,True
CUST_10922,35-44,Female,True
CUST_10923,18-24,Male,True
CUST_10924,25-34,Non-binary,True
CUST_10925,25-34,Female,True
CUST_10926,25-34,Female,True
CUST_10927,25-34,Male,True
CUST_10928,35-44,Female,True
CUST_10929,35-44,Female,False
CUST_10930,25-34,"Prefer not to say",True
CUST_10931,35-44,Female,True
CUST_10932,45-54,Female,True
CUST_10933,35-44,Male,True
CUST_10934,18-24,Male,True
CUST_10935,25-34,Male,True
CUST_10936,25-34,Female,True
CUST_10937,35-44,Male,True
CUST_10938,25-34,Male,True
CUST_10939,18-24,Female,True
CUST_10940,25-34,Female,True
CUST_10941,25-34,Female,True
CUST_10942,35-44,"Prefer not to say",True
CUST_10943,45-54,Male,True
CUST_10944,35-44,Female,True
CUST_10945,18-24,Female,True
CUST_10946,45-54,Male,True
CUST_10947,45-54,Female,True
CUST_10948,35-44,Female,True
CUST_10949,25-34,Female,True
CUST_10950,35-44,Female,False
CUST_10951,55+,Female,True
CUST_10952,35-44,Male,False
CUST_10953,45-54,Male,True
CUST_10954,25-34,Male,True
CUST_10955,35-44,"Prefer not to say",True
CUST_10956,45-54,Female,True
CUST_10957,35-44,Male,True
CUST_10958,25-34,Male,True
CUST_10959,35-44,Male,True
CUST_10960,18-24,Female,True
CUST_10961,18-24,Female,True
CUST_10962,25-34,"Prefer not to say",True
CUST_10963,45-54,Female,True
CUST_10964,18-24,Female,True
CUST_10965,25-34,Male,True
CUST_10966,35-44,Male,True
CUST_10967,35-44,Female,True
CUST_10968,55+,Female,True
CUST_10969,25-34,Male,True
CUST_10970,35-44,Female,True
CUST_10971,18-24,Non-binary,True
CUST_10972,45-54,Female,True
CUST_10973,35-44,Male,True
CUST_10974,18-24,Female,True
CUST_10975,35-44,Male,True
CUST_10976,35-44,Female,True
CUST_10977,35-44,Male,True
CUST_10978,35-44,Female,True
CUST_10979,35-44,Male,True
CUST_10980,45-54,Female,True
CUST_10981,25-34,Non-binary,True
CUST_10982,25-34,Female,True
CUST_10983,55+,Male,True
CUST_10984,18-24,Female,True
CUST_10985,18-24,Female,True
CUST_10986,18-24,Female,True
CUST_10987,25-34,Female,False
CUST_10988,25-34,Male,True
CUST_10989,35-44,Female,True
CUST_10990,45-54,Female,True
CUST_10991,35-44,Female,True
CUST_10992,18-24,Female,True
CUST_10993,18-24,Female,True
CUST_10994,25-34,Female,True
CUST_10995,45-54,Female,True
CUST_10996,45-54,"Prefer not to say",True
CUST_10997,18-24,Male,True
CUST_10998,25-34,Female,True
CUST_10999,25-34,Female,True
CUST_11000,45-54,Female,True
CUST_11001,35-44,Female,True
CUST_11002,18-24,Male,True
CUST_11003,35-44,Female,True
CUST_11004,45-54,Male,False
CUST_11005,55+,Male,True
CUST_11006,35-44,Female,True
CUST_11007,35-44,Female,True
CUST_11008,35-44,Female,True
CUST_11009,35-44,Male,True
CUST_11010,18-24,Male,True
CUST_11011,35-44,Male,True
CUST_11012,55+,Male,True
CUST_11013,25-34,Female,True
CUST_11014,18-24,Non-binary,True
CUST_11015,18-24,Male,True
CUST_11016,25-34,Female,True
CUST_11017,25-34,Male,True
CUST_11018,25-34,"Prefer not to say",True
CUST_11019,18-24,Female,True
CUST_11020,25-34,Non-binary,True
CUST_11021,35-44,Male,True
CUST_11022,18-24,Female,True
CUST_11023,45-54,Female,True
CUST_11024,25-34,Male,True
CUST_11025,45-54,Male,True
CUST_11026,55+,Female,True
CUST_11027,35-44,Male,True
CUST_11028,35-44,Male,True
CUST_11029,55+,Female,True
CUST_11030,25-34,Non-binary,True
CUST_11031,55+,Female,True
CUST_11032,25-34,Female,True
CUST_11033,55+,Female,True
CUST_11034,18-24,Male,True
CUST_11035,18-24,Male,True
CUST_11036,25-34,Female,True
CUST_11037,35-44,Female,True
CUST_11038,25-34,Non-binary,True
CUST_11039,25-34,Female,True
CUST_11040,18-24,Non-binary,True
CUST_11041,35-44,Female,True
CUST_11042,25-34,Female,True
CUST_11043,55+,Female,True
CUST_11044,25-34,Male,True
CUST_11045,35-44,Male,True
CUST_11046,35-44,Non-binary,True
CUST_11047,35-44,Female,True
CUST_11048,55+,Male,True
CUST_11049,18-24,Male,True
CUST_11050,45-54,Female,True
CUST_11051,18-24,Male,True
CUST_11052,35-44,Female,True
CUST_11053,35-44,Female,True
CUST_11054,18-24,Female,True
CUST_11055,25-34,Male,True
CUST_11056,25-34,Female,True
CUST_11057,25-34,Male,True
CUST_11058,18-24,Female,True
CUST_11059,35-44,Female,True
CUST_11060,35-44,Non-binary,True
CUST_11061,25-34,Female,True
CUST_11062,55+,Female,True
CUST_11063,25-34,Male,True
CUST_11064,25-34,Non-binary,True
CUST_11065,45-54,Male,True
CUST_11066,35-44,Male,True
CUST_11067,35-44,Female,True
CUST_11068,55+,Female,True
CUST_11069,18-24,Female,True
CUST_11070,25-34,Male,False
CUST_11071,25-34,Female,True
CUST_11072,18-24,Female,True
CUST_11073,45-54,Male,True
CUST_11074,25-34,Male,True
CUST_11075,18-24,"Prefer not to say",True
CUST_11076,35-44,Female,True
CUST_11077,18-24,Male,True
CUST_11078,35-44,"Prefer not to say",True
CUST_11079,55+,Female,False
CUST_11080,18-24,Male,True
CUST_11081,55+,Female,True
CUST_11082,55+,Female,True
CUST_11083,35-44,Female,True
CUST_11084,25-34,Female,True
CUST_11085,18-24,Female,True
CUST_11086,25-34,Female,False
CUST_11087,18-24,Female,True
CUST_11088,55+,Male,True
CUST_11089,55+,Male,True
CUST_11090,55+,Female,True
CUST_11091,55+,Male,True
CUST_11092,45-54,Non-binary,True
CUST_11093,18-24,Female,True
CUST_11094,18-24,Female,True
CUST_11095,55+,Male,True
CUST_11096,35-44,Male,True
CUST_11097,45-54,Male,True
CUST_11098,25-34,Male,True
CUST_11099,25-34,Male,True
CUST_11100,25-34,Female,True
CUST_11101,18-24,Female,True
CUST_11102,35-44,Male,True
CUST_11103,35-44,Male,True
CUST_11104,25-34,Male,True
CUST_11105,18-24,Male,True
CUST_11106,25-34,Female,True
CUST_11107,18-24,Male,True
CUST_11108,25-34,Male,True
CUST_11109,45-54,Male,True
CUST_11110,45-54,Female,False
CUST_11111,18-24,Male,True
CUST_11112,25-34,Male,True
CUST_11113,25-34,Female,True
CUST_11114,45-54,Male,True
CUST_11115,55+,Male,True
CUST_11116,35-44,Male,True
CUST_11117,35-44,Male,True
CUST_11118,18-24,Female,True
CUST_11119,25-34,Female,True
CUST_11120,45-54,Male,True
CUST_11121,18-24,Male,True
CUST_11122,45-54,Female,True
CUST_11123,45-54,Male,True
CUST_11124,55+,Female,True
CUST_11125,25-34,Male,True
CUST_11126,35-44,Male,True
CUST_11127,55+,"Prefer not to say",True
CUST_11128,45-54,Non-binary,True
CUST_11129,25-34,Female,True
CUST_11130,25-34,Male,True
CUST_11131,55+,Male,True
CUST_11132,18-24,Female,True
CUST_11133,25-34,Male,True
CUST_11134,25-34,Male,False
CUST_11135,25-34,Female,True
CUST_11136,18-24,Female,True
CUST_11137,25-34,Female,True
CUST_11138,18-24,Male,True
CUST_11139,25-34,Female,True
CUST_11140,25-34,Female,True
CUST_11141,35-44,Male,True
CUST_11142,18-24,Female,True
CUST_11143,18-24,Male,True
CUST_11144,25-34,Male,True
CUST_11145,25-34,Male,True
CUST_11146,18-24,Male,True
CUST_11147,35-44,Female,True
CUST_11148,35-44,Male,True
CUST_11149,35-44,Female,True
CUST_11150,55+,Male,True
CUST_11151,25-34,Male,True
CUST_11152,18-24,Male,True
CUST_11153,25-34,Female,True
CUST_11154,25-34,Female,True
CUST_11155,55+,Male,True
CUST_11156,45-54,Male,True
CUST_11157,25-34,Male,True
CUST_11158,35-44,Female,True
CUST_11159,25-34,Male,True
CUST_11160,25-34,Female,True
CUST_11161,18-24,Female,True
CUST_11162,35-44,Male,True
CUST_11163,45-54,Female,False
CUST_11164,35-44,Male,True
CUST_11165,45-54,Male,True
CUST_11166,55+,Male,True
CUST_11167,35-44,Male,True
CUST_11168,18-24,Male,True
CUST_11169,18-24,"Prefer not to say",True
CUST_11170,25-34,Male,True
CUST_11171,35-44,Non-binary,True
CUST_11172,55+,Male,True
CUST_11173,25-34,Female,True
CUST_11174,18-24,Female,True
CUST_11175,18-24,Female,True
CUST_11176,18-24,Male,True
CUST_11177,18-24,Male,True
CUST_11178,25-34,Female,True
CUST_11179,35-44,Male,True
CUST_11180,55+,Male,True
CUST_11181,45-54,Male,True
CUST_11182,35-44,Male,True
CUST_11183,18-24,Male,True
CUST_11184,18-24,"Prefer not to say",True
CUST_11185,25-34,"Prefer not to say",True
CUST_11186,18-24,Female,True
CUST_11187,18-24,Male,True
CUST_11188,35-44,Male,True
CUST_11189,35-44,Female,True
CUST_11190,18-24,Male,True
CUST_11191,45-54,Male,True
CUST_11192,25-34,Male,True
CUST_11193,18-24,Male,True
CUST_11194,18-24,Male,True
CUST_11195,25-34,"Prefer not to say",True
CUST_11196,45-54,Male,True
CUST_11197,35-44,Male,True
CUST_11198,45-54,Male,True
CUST_11199,25-34,Male,True
CUST_11200,25-34,Female,True
CUST_11201,25-34,Female,True
CUST_11202,35-44,Male,True
CUST_11203,18-24,Male,True
CUST_11204,35-44,Male,True
CUST_11205,25-34,Female,True
CUST_11206,35-44,Female,True
CUST_11207,25-34,Male,True
CUST_11208,25-34,Female,True
CUST_11209,35-44,Female,True
CUST_11210,25-34,Female,True
CUST_11211,35-44,Female,True
CUST_11212,18-24,Female,True
CUST_11213,25-34,Male,True
CUST_11214,45-54,Male,True
CUST_11215,18-24,Male,True
CUST_11216,55+,Male,True
CUST_11217,25-34,Female,True
CUST_11218,25-34,Female,True
CUST_11219,25-34,Male,False
CUST_11220,45-54,Female,True
CUST_11221,35-44,Female,True
CUST_11222,25-34,Male,True
CUST_11223,25-34,Female,True
CUST_11224,25-34,Male,True
CUST_11225,45-54,Female,True
CUST_11226,18-24,Female,True
CUST_11227,45-54,Non-binary,True
CUST_11228,55+,Male,True
CUST_11229,35-44,Female,True
CUST_11230,25-34,Female,True
CUST_11231,35-44,Female,True
CUST_11232,25-34,Female,True
CUST_11233,45-54,Female,True
CUST_11234,45-54,Female,True
CUST_11235,18-24,Male,True
CUST_11236,55+,Female,True
CUST_11237,25-34,Non-binary,True
CUST_11238,18-24,Male,True
CUST_11239,25-34,Male,True
CUST_11240,25-34,Female,True
CUST_11241,55+,"Prefer not to say",True
CUST_11242,35-44,Female,True
CUST_11243,25-34,Male,True
CUST_11244,55+,Male,True
CUST_11245,35-44,Female,True
CUST_11246,25-34,Female,True
CUST_11247,18-24,Female,True
CUST_11248,25-34,Female,True
CUST_11249,25-34,Female,True
CUST_11250,35-44,Female,True
CUST_11251,45-54,Female,True
CUST_11252,45-54,Male,True
CUST_11253,18-24,Female,True
CUST_11254,35-44,Female,True
CUST_11255,18-24,Female,True
CUST_11256,35-44,Male,True
CUST_11257,25-34,Male,False
CUST_11258,18-24,Female,True
CUST_11259,25-34,Male,True
CUST_11260,25-34,Male,True
CUST_11261,45-54,Male,True
CUST_11262,18-24,Female,True
CUST_11263,25-34,Female,True
CUST_11264,35-44,Female,True
CUST_11265,35-44,Male,True
CUST_11266,35-44,Female,True
CUST_11267,18-24,"Prefer not to say",True
CUST_11268,55+,Male,True
CUST_11269,18-24,Female,True
CUST_11270,45-54,Male,True
CUST_11271,18-24,Female,True
CUST_11272,45-54,Female,True
CUST_11273,55+,Female,True
CUST_11274,25-34,Female,True
CUST_11275,25-34,Male,True
CUST_11276,55+,Male,True
CUST_11277,18-24,Male,True
CUST_11278,55+,Female,True
CUST_11279,35-44,Female,True
CUST_11280,18-24,Male,True
CUST_11281,35-44,Female,True
CUST_11282,35-44,"Prefer not to say",True
CUST_11283,18-24,Female,True
CUST_11284,35-44,Male,True
CUST_11285,25-34,Female,True
CUST_11286,35-44,Female,True
CUST_11287,35-44,Male,True
CUST_11288,45-54,Male,True
CUST_11289,25-34,Female,True
CUST_11290,18-24,"Prefer not to say",True
CUST_11291,18-24,Male,True
CUST_11292,45-54,Male,True
CUST_11293,25-34,Female,True
CUST_11294,35-44,Male,True
CUST_11295,35-44,Female,True
CUST_11296,18-24,Male,True
CUST_11297,25-34,Male,True
CUST_11298,25-34,Female,True
CUST_11299,45-54,Female,True
CUST_11300,25-34,Female,True
CUST_11301,35-44,Male,True
CUST_11302,18-24,Female,True
CUST_11303,45-54,Male,True
CUST_11304,35-44,"Prefer not to say",True
CUST_11305,45-54,Female,True
CUST_11306,25-34,Male,True
CUST_11307,25-34,Female,True
CUST_11308,18-24,Male,True
CUST_11309,25-34,Female,True
CUST_11310,35-44,Female,True
CUST_11311,45-54,Male,True
CUST_11312,25-34,Female,True
CUST_11313,18-24,Non-binary,True
CUST_11314,18-24,Female,True
CUST_11315,45-54,Female,True
CUST_11316,55+,Male,True
CUST_11317,35-44,Male,True
CUST_11318,55+,Female,True
CUST_11319,35-44,Male,True
CUST_11320,18-24,"Prefer not to say",True
CUST_11321,45-54,Male,True
CUST_11322,45-54,Non-binary,True
CUST_11323,25-34,Male,True
CUST_11324,18-24,Male,True
CUST_11325,25-34,Male,True
CUST_11326,18-24,Female,False
CUST_11327,55+,Male,True
CUST_11328,45-54,Non-binary,True
CUST_11329,18-24,Non-binary,True
CUST_11330,25-34,Male,True
CUST_11331,45-54,Male,True
CUST_11332,35-44,Male,True
CUST_11333,25-34,Male,True
CUST_11334,18-24,Female,True
CUST_11335,35-44,Male,True
CUST_11336,45-54,Male,True
CUST_11337,18-24,Non-binary,True
CUST_11338,35-44,Male,True
CUST_11339,55+,Female,True
CUST_11340,45-54,Male,True
CUST_11341,18-24,Male,True
CUST_11342,35-44,Female,True
CUST_11343,25-34,Male,True
CUST_11344,25-34,Female,True
CUST_11345,45-54,Female,True
CUST_11346,55+,Female,False
CUST_11347,35-44,Female,True
CUST_11348,25-34,Male,True
CUST_11349,35-44,Male,True
CUST_11350,45-54,Male,True
CUST_11351,55+,Female,True
CUST_11352,35-44,Male,True
CUST_11353,55+,Male,True
CUST_11354,35-44,Male,True
CUST_11355,25-34,Male,True
CUST_11356,25-34,Female,True
CUST_11357,18-24,Male,True
CUST_11358,55+,Male,False
CUST_11359,18-24,Female,True
CUST_11360,25-34,Female,True
CUST_11361,25-34,Male,True
CUST_11362,25-34,Male,True
CUST_11363,18-24,Male,True
CUST_11364,45-54,Female,True
CUST_11365,25-34,Male,True
CUST_11366,18-24,Male,True
CUST_11367,25-34,Female,True
CUST_11368,55+,Female,True
CUST_11369,35-44,Female,True
CUST_11370,25-34,Female,True
CUST_11371,55+,Male,False
CUST_11372,35-44,Female,True
CUST_11373,55+,Female,True
CUST_11374,55+,Male,True
CUST_11375,18-24,"Prefer not to say",True
CUST_11376,35-44,Male,True
CUST_11377,25-34,Non-binary,True
CUST_11378,55+,Male,True
CUST_11379,25-34,Female,True
CUST_11380,45-54,Female,True
CUST_11381,18-24,Female,True
CUST_11382,18-24,Male,True
CUST_11383,25-34,Female,True
CUST_11384,25-34,Male,True
CUST_11385,25-34,Female,True
CUST_11386,25-34,Female,True
CUST_11387,18-24,Female,True
CUST_11388,35-44,Male,True
CUST_11389,45-54,Male,True
CUST_11390,45-54,Female,True
CUST_11391,55+,Male,True
CUST_11392,18-24,Male,True
CUST_11393,35-44,Male,False
CUST_11394,45-54,Female,True
CUST_11395,18-24,Female,True
CUST_11396,45-54,Male,True
CUST_11397,35-44,Female,True
CUST_11398,55+,Female,True
CUST_11399,18-24,Male,True
CUST_11400,18-24,Female,True
CUST_11401,18-24,Female,True
CUST_11402,18-24,Male,True
CUST_11403,45-54,Male,True
CUST_11404,25-34,Female,True
CUST_11405,18-24,Female,True
CUST_11406,25-34,Female,True
CUST_11407,25-34,Female,True
CUST_11408,35-44,Male,True
CUST_11409,35-44,Female,True
CUST_11410,18-24,Male,True
CUST_11411,18-24,Female,True
CUST_11412,25-34,Female,True
CUST_11413,18-24,Male,True
CUST_11414,45-54,Female,True
CUST_11415,55+,Male,False
CUST_11416,18-24,Female,True
CUST_11417,45-54,Male,True
CUST_11418,55+,Non-binary,True
CUST_11419,55+,Male,True
CUST_11420,35-44,Female,True
CUST_11421,55+,Male,True
CUST_11422,55+,Male,True
CUST_11423,35-44,Non-binary,True
CUST_11424,25-34,Female,True
CUST_11425,55+,Female,True
CUST_11426,25-34,Male,True
CUST_11427,18-24,Female,True
CUST_11428,45-54,Male,True
CUST_11429,25-34,Female,True
CUST_11430,55+,Female,True
CUST_11431,25-34,Male,True
CUST_11432,35-44,Female,True
CUST_11433,18-24,Female,True
CUST_11434,45-54,Male,True
CUST_11435,35-44,Male,True
CUST_11436,35-44,Female,True
CUST_11437,25-34,Female,True
CUST_11438,18-24,Male,True
CUST_11439,18-24,Female,True
CUST_11440,35-44,Female,True
CUST_11441,18-24,Male,True
CUST_11442,25-34,"Prefer not to say",True
CUST_11443,35-44,Female,True
CUST_11444,18-24,"Prefer not to say",True
CUST_11445,25-34,Female,True
CUST_11446,18-24,Male,True
CUST_11447,25-34,Female,True
CUST_11448,35-44,Female,True
CUST_11449,25-34,Non-binary,True
CUST_11450,25-34,Female,True
